"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PALM",2.14097931365798,-4.06705112889347,3.71765989222544,-1.09398149556356,0.27396309399872,0.999972696140104
"PTBP1",202.955733003105,-0.0800166418148135,0.532346667812591,-0.150309275239012,0.880520615544475,0.999972696140104
"CFD",9.1028886717397,2.07219819905898,1.96914219299532,1.05233548213544,0.292645657966096,0.999972696140104
"MED16",134.019790352477,0.285768291470059,0.593750074127108,0.481293904493699,0.630307628667053,0.999972696140104
"R3HDM4",363.117243424659,0.413695007766134,0.472418799192665,0.875695481367621,0.381195602490008,0.999972696140104
"KISS1R",6.21168156386253,1.36754795415177,2.37635474507025,0.575481399394911,0.564965766878932,0.999972696140104
"ARID3A",97.743560300001,-0.269247813043682,0.809394007817162,-0.332653578409618,0.739395794668118,0.999972696140104
"WDR18",112.483959911854,0.109329651571289,0.632729499146702,0.172790507979683,0.862816098353617,0.999972696140104
"TMEM259",345.875767411856,0.197418423790755,0.48538088132306,0.406728883207407,0.684207124393042,0.999972696140104
"CNN2",902.779457692742,0.611686623011772,0.424561278421964,1.44074990843566,0.149655349559434,0.999972696140104
"ABCA7",113.282327203224,0.0915663920496745,0.627156809362477,0.146002388370389,0.883919502986196,0.999972696140104
"ARHGAP45",482.662810966848,0.332024662143767,0.455614551268471,0.728740250326468,0.46616056663211,0.999972696140104
"POLR2E",412.72222496226,0.253179599821099,0.466201030894947,0.543069583812547,0.587081893728461,0.999972696140104
"GPX4",891.436621262469,0.48690847916039,0.444658199931974,1.09501742964569,0.273509000594573,0.999972696140104
"SBNO2",55.9072463283738,-0.973797887320249,0.785192863344608,-1.24020216278108,0.214900628651163,0.999972696140104
"STK11",74.5531735824032,0.141853570228692,0.711735583600842,0.199306559201411,0.842022948603418,0.999972696140104
"CBARP",0.316104431741136,-2.14733707430667,4.80922052608788,-0.446504181427806,0.655233092837101,0.999972696140104
"ATP5F1D",1259.61638511677,0.234588169517758,0.414298635144305,0.56622964600414,0.57123767929418,0.999972696140104
"MIDN",78.8433397568692,-0.801398429891434,0.704562862867885,-1.13744063465024,0.255354128470393,0.999972696140104
"CIRBP",1996.75154071902,0.180712546702777,0.479811560075131,0.376632331814766,0.706446856871161,0.999972696140104
"CIRBP-AS1",1.63333957802093,1.93612948030215,4.02162489617808,0.481429653507004,0.630211165450897,0.999972696140104
"FAM174C",334.906271285507,0.545351883729907,0.500709308322066,1.08915866884409,0.276083921669581,0.999972696140104
"EFNA2",5.3737753395993,0.195361952109404,2.81894073601719,0.0693033200781036,0.944748183053948,0.999972696140104
"PWWP3A",68.8561254584801,0.288861116187191,0.742908146118159,0.388824806534356,0.697405749018361,0.999972696140104
"NDUFS7",440.76906662425,0.0111042105342833,0.458277401056913,0.0242303253633583,0.98066888908498,0.999972696140104
"AC005329.1",0.342483508652451,-0.274230713703934,4.82867142362336,-0.0567921669638386,0.954710753726097,0.999972696140104
"GAMT",32.3001258145295,-0.753231000770279,1.20450213986432,-0.62534633674883,0.531743774295931,0.999972696140104
"DAZAP1",248.555634384321,0.14995295724423,0.520575891748679,0.288052058539475,0.773306889639851,0.999972696140104
"AC027307.3",1.28430587226018,-0.74384593967697,4.04544936321741,-0.18387226557333,0.854113662690357,0.999972696140104
"APC2",0.757435519945314,-3.4385203454123,4.89135600328393,-0.702978957798976,0.482068862966134,0.999972696140104
"AC027307.2",1.09994866134408,-1.32766499561777,4.37304261308399,-0.303602117126745,0.761431038440884,0.999972696140104
"C19orf25",160.148797185736,0.0363017906413986,0.578943235270336,0.0627035405715513,0.950002577975663,0.999972696140104
"REEP6",1.2382460792774,1.5783114923815,4.52297198307264,0.348954514484808,0.727123457771575,0.999972696140104
"MBD3",75.3443200441702,-0.255119507731951,0.700423301710946,-0.364236179905441,0.715681652181596,0.999972696140104
"UQCR11",1466.08952278246,0.253657280266525,0.41533429271181,0.610730403719712,0.541378074510889,0.999972696140104
"TCF3",374.04078869967,0.492855560542957,0.473917616683283,1.03996041335668,0.298358292757902,0.999972696140104
"REXO1",85.2318091127667,-0.0185973916746329,0.686785951221025,-0.0270788760916978,0.978396823018971,0.999972696140104
"AC012615.6",1.39628347877481,1.75778274067521,4.29611844232829,0.409156024041687,0.682425164408907,0.999972696140104
"KLF16",33.8744083877401,0.0478550561157786,0.963413824075934,0.0496723784939241,0.960383468047407,0.999972696140104
"AC012615.1",18.0534072589003,0.588787620952031,1.29986648510419,0.45296007528407,0.650577490686198,0.999972696140104
"ABHD17A",455.090424564951,0.0806126148316749,0.45435898782942,0.177420535283742,0.859178078363242,0.999972696140104
"SCAMP4",191.542900450599,-0.137755352404009,0.546732193576049,-0.251961296632238,0.801070979642433,0.999972696140104
"ADAT3",28.0272714087035,0.0975454440025062,1.04294746821768,0.0935286262971653,0.925483608866511,0.999972696140104
"CSNK1G2",186.629278173383,0.374231026439893,0.544341983124591,0.68749249192899,0.49177243046007,0.999972696140104
"BTBD2",113.293734890703,-0.297039454601213,0.63097667343838,-0.470761388028113,0.637811140765339,0.999972696140104
"AC005306.1",4.43257575566436,0.397385543371568,2.43343868006434,0.163302057548071,0.870280613960997,0.999972696140104
"MKNK2",406.135876158113,-0.115410053239114,0.462351237721761,-0.249615538627728,0.802884680825292,0.999972696140104
"MOB3A",134.665275814902,-0.19774866882819,0.589771107894799,-0.335297314807533,0.737400819091542,0.999972696140104
"IZUMO4",16.3408119191601,0.339876548948547,1.34939626998196,0.251873046123872,0.801139194130192,0.999972696140104
"AP3D1",196.211890849065,0.25798843715638,0.547740784989904,0.471004614274131,0.63763743978644,0.999972696140104
"DOT1L",97.268820778083,0.569703403743302,0.653913439427285,0.871221432980891,0.383633259386296,0.999972696140104
"AC004490.1",5.95486145850501,-0.247770157408743,2.11524837629941,-0.117135254745928,0.906752872777169,0.999972696140104
"PLEKHJ1",439.049225365837,0.281782244933149,0.463502866752537,0.607940673393054,0.543226822187406,0.999972696140104
"SF3A2",292.78549925582,0.106764558483854,0.496932495765165,0.214847206398648,0.829886446800655,0.999972696140104
"AMH",4.49269491514339,-2.50703929189148,2.59093511704294,-0.967619480472668,0.333234444617731,0.999972696140104
"JSRP1",210.816401530987,0.842505225207028,0.571564867770563,1.47403255993198,0.140472824741122,0.999972696140104
"OAZ1",3128.98955893755,0.125711533442209,0.400495326929714,0.313890138009703,0.75360448085365,0.999972696140104
"PEAK3",2.56245188931283,-1.5527592149064,3.19383745300106,-0.486173525658723,0.626844140158587,0.999972696140104
"LINGO3",5.89499008539419,-0.615230891016529,2.07034026039201,-0.297164143878474,0.766341195069598,0.999972696140104
"AC104530.1",4.86759882492945,-1.36379186903819,2.21400158684529,-0.615985045874085,0.537904389524517,0.999972696140104
"LSM7",790.921157772208,0.352133190777991,0.429186785725084,0.820466059277859,0.411950470264718,0.999972696140104
"SPPL2B",66.2291377703143,0.435429855686178,0.765677053667512,0.568686045377114,0.569569219566973,0.999972696140104
"TIMM13",258.530162690246,0.17830927581478,0.506450177240573,0.352076638192349,0.724780788128363,0.999972696140104
"LMNB2",47.8260637935831,0.611684808419652,0.921064264629035,0.664106547077921,0.506622120112349,0.999972696140104
"GADD45B",553.878815389878,0.738959583586966,0.694189658640305,1.06449235362329,0.28710571646437,0.999972696140104
"GNG7",151.208649040478,-0.319191183847969,0.568910133132991,-0.561057301071755,0.574758475134647,0.999972696140104
"AC092068.2",8.74151123101657,-0.115872254063813,1.94809861052308,-0.0594796656790903,0.952570061235441,0.999972696140104
"AC092068.3",1.94304197638532,0.27648174423528,3.44214850389496,0.0803224334808413,0.935980816518857,0.999972696140104
"AC006538.3",5.80298903041385,1.83224471540562,2.41104919369568,0.759936678271227,0.447292436020783,0.999972696140104
"DIRAS1",2.19977879170291,-0.810154380702861,3.21086529495683,-0.252316527253677,0.800796414418308,0.999972696140104
"SLC39A3",114.859730955194,0.199355513288706,0.62419229848354,0.319381565221224,0.749437188234389,0.999972696140104
"SGTA",115.736775306475,-0.489429678234444,0.61554101127933,-0.795121152394414,0.426543031439072,0.999972696140104
"THOP1",65.266010497787,0.336919744543494,0.749854751521047,0.449313342164022,0.653205634367158,0.999972696140104
"ZNF554",6.87628631193082,4.0182642650341,2.3732372476356,1.69315742412075,0.0904255062702189,0.999972696140104
"ZNF555",5.52597372789987,2.25545492156614,2.33959793927068,0.964035265935152,0.335028245393369,0.999972696140104
"ZNF57",7.1793848558933,-0.398610367822119,1.88055021379423,-0.211964756324094,0.832134529936116,0.999972696140104
"AC119403.1",0.684996650051213,0.703254518547436,4.80989752500595,0.146209875551676,0.883755709778167,0.999972696140104
"ZNF77",8.93764964671545,0.334567351626575,1.86051160770817,0.179825457815178,0.857289596955399,0.999972696140104
"TLE6",4.88129748227125,-5.793469485094,2.49767356358732,-2.31954630483139,0.020365433442043,0.999972696140104
"TLE2",0.684907751812282,0.32934044538787,4.80762388708925,0.0685037875513318,0.945384605130955,0.999972696140104
"AC005944.1",43.8796844413018,0.641369457906579,0.931787734179351,0.68832142169316,0.491250394711366,0.999972696140104
"TLE5",1958.88145958037,0.301472718893798,0.43858110272137,0.687381916419056,0.491842090185799,0.999972696140104
"GNA11",2.25899824439491,0.43121408833469,3.20451912703963,0.134564367145173,0.892956316199408,0.999972696140104
"S1PR4",483.477825761445,0.387809075458795,0.515979941462204,0.751597192634672,0.452293332111732,0.999972696140104
"NCLN",100.297704984222,-0.041163171921433,0.64916027819127,-0.063409874732515,0.949440124177679,0.999972696140104
"NFIC",75.2435504683065,-0.023290970524612,0.791502309126695,-0.0294262824707487,0.976524611497332,0.999972696140104
"DOHH",32.7417026406553,0.437824780672379,1.00384307990722,0.436148626648742,0.662728898516226,0.999972696140104
"FZR1",56.1237895346504,0.456966599150576,0.805768156494633,0.567119208506002,0.570633193334988,0.999972696140104
"MFSD12",127.388370752842,0.0730651985360881,0.59356398968684,0.123095739980178,0.902031284629542,0.999972696140104
"HMG20B",150.077811847617,0.412965069264944,0.576294626526847,0.716586708006909,0.473629148452834,0.999972696140104
"GIPC3",0.447851652566163,0.0804552519399202,4.81700202973012,0.0167023496032091,0.986674072710967,0.999972696140104
"TBXA2R",15.4569588247004,1.78430149680414,1.53598173317457,1.16166843541579,0.245370171911032,0.999972696140104
"CACTIN",39.8765604224231,-0.390317183732256,0.890615160969421,-0.438255714519167,0.661200924834278,0.999972696140104
"PIP5K1C",57.0008732943794,0.859591442715933,0.798990398980143,1.07584702371035,0.281995677817707,0.999972696140104
"APBA3",72.0914570924548,-0.0673171906996672,0.71783256535847,-0.0937784017447724,0.925285188973088,0.999972696140104
"MRPL54",412.229367291156,0.181703485193154,0.468377809156725,0.38794213056399,0.698058859254045,0.999972696140104
"MATK",10.348655136803,-2.5300809286639,1.76506132388111,-1.43342381051137,0.151736757875487,0.999972696140104
"DAPK3",61.9406693030341,0.373147119329229,0.774995535412053,0.481482927680135,0.630173310558673,0.999972696140104
"EEF2",5180.73806037193,0.33525668478789,0.393550963057167,0.851876164102259,0.394282827614812,0.999972696140104
"PIAS4",44.9327833774647,0.1481001232415,0.905582002406468,0.16354137212085,0.870092201366971,0.999972696140104
"ZBTB7A",260.107937563746,-0.185110766222547,0.503774184864223,-0.367447899841152,0.713284947666196,0.999972696140104
"MAP2K2",521.716180565111,0.352859934186573,0.464852970743841,0.759078582679463,0.447805550111546,0.999972696140104
"SIRT6",53.774668806691,-0.303584895336546,0.784337608815002,-0.387058955129297,0.698712562924528,0.999972696140104
"EBI3",8.86625864733993,-2.34396928866143,1.70674347119886,-1.37335770033148,0.169641172965928,0.999972696140104
"YJU2",78.9543711992535,0.0812805579587403,0.69208440450005,0.117443128945314,0.906508908570102,0.999972696140104
"FSD1",2.24634745757169,-2.59725384465887,3.47512744250501,-0.747383768690413,0.454831940211077,0.999972696140104
"STAP2",7.746174054332,0.0488927853866115,2.00866335742022,0.0243409554946061,0.980580645038012,0.999972696140104
"MPND",54.1573777213278,-0.0949208270941223,0.789748726889411,-0.120191174562557,0.904331708774386,0.999972696140104
"SH3GL1",103.609099243265,0.374361699942258,0.645005081379372,0.580401163881793,0.561644120444344,0.999972696140104
"CHAF1A",63.1163506933111,0.144594569953035,0.806075225502924,0.179380987503765,0.85763855902819,0.999972696140104
"UBXN6",83.6968864152527,0.0484270721030006,0.68173972086582,0.0710345467937493,0.943370260561092,0.999972696140104
"AC011498.1",0.395182396982462,-0.0681248829533858,4.82520497156266,-0.0141185469539387,0.988735403600715,0.999972696140104
"HDGFL2",107.936625123274,-0.0297974037627084,0.623184222652631,-0.0478147595519564,0.961863873589363,0.999972696140104
"PLIN4",3.9581079642164,-2.58462827480847,2.79590862707592,-0.924432311477783,0.355261278257335,0.999972696140104
"PLIN5",30.2160591431043,-0.864234269401322,1.22478459310767,-0.705621440916794,0.48042358694302,0.999972696140104
"LRG1",4.13600387626315,-1.65192785644305,2.49320819854229,-0.662571163294297,0.507605243884244,0.999972696140104
"SEMA6B",0.632208863482271,-1.62239022296027,4.76162195880637,-0.340722181852288,0.733312738129542,0.999972696140104
"TNFAIP8L1",47.2501521535786,-0.588678168400722,0.842268108326255,-0.698920168745955,0.48460192236157,0.999972696140104
"MYDGF",963.120463788265,0.658128553714351,0.593397785537024,1.10908495069415,0.267393536432079,0.999972696140104
"DPP9",129.838045935491,-0.230446135741478,0.587461971896373,-0.39227413307721,0.694855673968482,0.999972696140104
"DPP9-AS1",0.395212029728773,-0.297946646287257,4.8444464326002,-0.0615027228461556,0.950958845995803,0.999972696140104
"AC005523.1",1.12626847276277,-1.08387989049826,4.29495710044211,-0.252361051612527,0.80076200233904,0.999972696140104
"FEM1A",29.7256648264148,-0.111663996407074,1.00451280387729,-0.111162342556576,0.911487612794273,0.999972696140104
"AC005523.2",5.82879996894655,0.98961157245652,2.19026841292045,0.4518220536893,0.651397180798825,0.999972696140104
"TICAM1",78.3762171304812,-0.74779427950963,0.683825381442822,-1.09354566209847,0.274154291986291,0.999972696140104
"PLIN3",72.732632246093,-0.149766582709322,0.713857335271797,-0.209799038700498,0.833824523373399,0.999972696140104
"ARRDC5",3.74132474396768,2.9712786301152,2.9103104028593,1.02094904625843,0.307278580212805,0.999972696140104
"UHRF1",2.58841099157708,-1.49324857214661,3.02218537746534,-0.494095624735958,0.621238647688026,0.999972696140104
"KDM4B",182.7956014862,-0.336739117557284,0.548863106269025,-0.613521137987058,0.53953181038818,0.999972696140104
"PTPRS",6.01402725390338,-2.20167139241292,2.12466776071862,-1.03624266961544,0.300088944816469,0.999972696140104
"SAFB2",193.004680703812,0.0523050868767019,0.549977789597378,0.0951039984996355,0.92423222213093,0.999972696140104
"SAFB",216.994194108677,0.553841047820244,0.526177485313342,1.05257458420219,0.292536010719087,0.999972696140104
"MICOS13",507.412962473055,0.0659694265623798,0.450336252254908,0.146489264926064,0.883535163850528,0.999972696140104
"HSD11B1L",10.0454978193482,-1.28263192550984,1.60264310973468,-0.800322865221182,0.423523758671859,0.999972696140104
"LONP1",67.0589631270585,0.389951529381697,0.738971194176059,0.527695169250118,0.597710926658827,0.999972696140104
"PRR22",0.974722004881033,1.16631783214924,4.79941603355492,0.24301244651328,0.807995755503323,0.999972696140104
"DUS3L",58.983352300997,0.200605840542216,0.792224453968662,0.253218440225214,0.800099417529728,0.999972696140104
"NDUFA11",1046.76347274191,0.0872502829244059,0.418508320759467,0.208479207214024,0.834854816198714,0.999972696140104
"VMAC",40.9827031959194,0.138657126445852,0.92222587584854,0.150350505312241,0.880488088332448,0.999972696140104
"CAPS",17.0005366283112,-0.517859357014423,1.26435310318118,-0.409584439435045,0.682110813496354,0.999972696140104
"RANBP3",69.9890274183911,0.568516360759957,0.737188883093095,0.771194972955341,0.440591373446733,0.999972696140104
"RFX2",2.14097931365798,-4.06705112889347,3.71765989222544,-1.09398149556356,0.27396309399872,0.999972696140104
"MLLT1",34.9551852058987,0.112833126118487,0.945344746752956,0.119356590816253,0.904992850891802,0.999972696140104
"CLPP",217.887754803951,0.30985898904258,0.523122716613154,0.59232562303678,0.553632561018748,0.999972696140104
"ALKBH7",471.295207226995,0.57066393399591,0.454804158329744,1.25474651791149,0.20957079307226,0.999972696140104
"PSPN",0.737665905634914,0.841260510131071,4.80577536058222,0.175051983709274,0.861038787050083,0.999972696140104
"GTF2F1",185.167392116888,0.42002163045166,0.550702781377245,0.762701124191227,0.445641659983281,0.999972696140104
"KHSRP",83.94764727204,-0.403973935753406,0.671287949305621,-0.601789345647089,0.54731436806428,0.999972696140104
"SLC25A23",45.7131740721715,-0.111845463661202,0.872425668411217,-0.128200565057748,0.89799025290922,0.999972696140104
"CRB3",40.9514828807886,-1.40922006615899,1.01525499109795,-1.38804544524817,0.165123207183404,0.999972696140104
"DENND1C",139.102424065623,0.178692144944954,0.584367819931766,0.30578710676748,0.759766745869524,0.999972696140104
"TUBB4A",18.8765587713522,-0.160311456768945,1.26479773968089,-0.126748690118146,0.899139307435951,0.999972696140104
"AC010503.1",0.922023116551022,1.03608832918294,4.80028177686378,0.215839064735042,0.829113196681022,0.999972696140104
"TNFSF9",122.881678000347,1.41653875877734,0.693837091833159,2.04160137221081,0.0411910890857607,0.999972696140104
"CD70",218.500652059673,1.66812896894052,0.649816618728776,2.56707649644888,0.0102559984253869,0.999972696140104
"TNFSF14",5.57272579844551,-1.10704690034579,2.39050664599152,-0.463101368993108,0.643291708781539,0.999972696140104
"GPR108",152.685682825892,0.165075998471774,0.567872043143061,0.290692243904296,0.771286704038751,0.999972696140104
"TRIP10",31.1431801564667,0.0487101724056122,0.998941906013832,0.0487617669379642,0.961109151472457,0.999972696140104
"SH2D3A",68.5410229319145,0.502301725663223,0.73560376251089,0.682842790184596,0.49470618758798,0.999972696140104
"VAV1",80.240917451835,0.490875036351411,0.722024618475891,0.679859140243156,0.496593655578515,0.999972696140104
"ADGRE1",2.2990167131554,-3.80794089494915,3.62478500040744,-1.05052876088406,0.293475074868672,0.999972696140104
"ZNF557",23.4751260790969,-1.15603050797294,1.09115390111525,-1.0594568802727,0.289391756943517,0.999972696140104
"INSR",18.7701182403724,0.396641099444684,1.41453959416891,0.280402967212611,0.779168360821011,0.999972696140104
"AC119396.1",191.276625190299,0.548495285042279,0.557536371810889,0.983783861958199,0.325221795786812,0.999972696140104
"ARHGEF18",80.3051747318224,-0.405375805865186,0.689394729773282,-0.58801697831154,0.556520896756483,0.999972696140104
"PEX11G",0.994550884684054,-1.62297037060089,4.55650391438684,-0.356187638833465,0.721700048492748,0.999972696140104
"ZNF358",33.6034390336469,0.837587031943738,1.01082205168162,0.828619667082168,0.407319655634634,0.999972696140104
"MCOLN1",27.184177601662,0.946013370484735,1.14426464457735,0.826743511623713,0.4083824534811,0.999972696140104
"PNPLA6",55.9397884086903,0.179477066314035,0.790015180347266,0.227181794450003,0.820282383534955,0.999972696140104
"CAMSAP3",2.31860292278893,2.1788501954287,3.4948445014741,0.6234469643813,0.532990843879284,0.999972696140104
"XAB2",115.075108136217,-0.1267420298343,0.622732634591195,-0.20352559476428,0.838724242571432,0.999972696140104
"PET100",774.761434882813,0.0404179402609151,0.427132696716331,0.0946261912788139,0.924611745545057,0.999972696140104
"PCP2",0.553279061972495,0.33606250037977,4.81937789701542,0.0697315104897438,0.944407361074044,0.999972696140104
"AC008763.1",2.66090863496352,2.67319057714936,3.30404206170741,0.80906675133789,0.418476751724402,0.999972696140104
"STXBP2",274.395546826373,0.0528037155373102,0.512559164981622,0.103019747074864,0.917947298440021,0.999972696140104
"RETN",4.33462788289967,-3.6010679741658,2.69703987019097,-1.33519271033647,0.181813282094813,0.999972696140104
"CLEC4G",3.02935636207895,1.59884316611075,3.17112449571376,0.50418807847873,0.614129217082029,0.999972696140104
"EVI5L",22.8498173974796,-0.496296326938668,1.12076646042125,-0.442818682093798,0.657896889227687,0.999972696140104
"PRR36",0.474260362223789,-0.120990980117649,4.8405727922832,-0.0249951783207417,0.980058809551149,0.999972696140104
"MAP2K7",93.3979587568419,0.0752136733141632,0.660525892656048,0.113869379157448,0.909341339540496,0.999972696140104
"TGFBR3L",2.43076393398042,-1.44065727206899,3.30297330865354,-0.436169819566685,0.66271352327843,0.999972696140104
"SNAPC2",49.986112752038,-0.141605399620814,0.824530896745978,-0.171740562033104,0.863641495663287,0.999972696140104
"CTXN1",0.421472575654847,-1.92806270110267,4.78674216587864,-0.402792261268319,0.687101054644121,0.999972696140104
"AC010336.5",0.368832952817457,-0.163797779863567,4.82676549059542,-0.0339353093044844,0.972928736640934,0.999972696140104
"TIMM44",72.7759295210238,-0.0441195424147424,0.740011635834493,-0.0596200657912491,0.952458236605088,0.999972696140104
"AC010336.8",1.31062568367888,-0.895033758010973,4.00583347629333,-0.223432592320129,0.823198840401608,0.999972696140104
"ELAVL1",159.821499910972,0.619162120331007,0.613283556766184,1.00958539243384,0.312693971028309,0.999972696140104
"CERS4",32.2506921364926,-0.562095292848674,0.964267336871716,-0.582924746442443,0.559943960862956,0.999972696140104
"CD320",126.006099887493,0.243645698408091,0.607280543225731,0.40120781264274,0.688267129192829,0.999972696140104
"NDUFA7",448.181476477741,0.198297122826235,0.457151461485081,0.433766791824435,0.664457798703645,0.999972696140104
"KANK3",0.632386659960132,-0.80601604459629,4.89133239812042,-0.164784557456372,0.869113559237208,0.999972696140104
"ANGPTL4",0.316104431741136,-2.14733707430667,4.80922052608788,-0.446504181427806,0.655233092837101,0.999972696140104
"RAB11B-AS1",23.193022324441,-0.102755553653093,1.12863855854414,-0.0910438092648898,0.927457780821739,0.999972696140104
"RAB11B",421.390669723239,0.269919879941404,0.466203507159958,0.578974365906673,0.562606469927658,0.999972696140104
"MARCH2",64.9269383951581,1.08994938888858,0.769764530105434,1.41595169205743,0.156789648749963,0.999972696140104
"HNRNPM",423.754966417461,-0.0579576400571324,0.463546200325919,-0.125030989395194,0.900499016846269,0.999972696140104
"PRAM1",2.85226614238158,-0.375779183393312,3.07181448768325,-0.12233134028765,0.902636612428062,0.999972696140104
"ZNF414",86.9909726263754,0.219548173354687,0.693037145309189,0.316791350709981,0.751401927591584,0.999972696140104
"MYO1F",20.8813364081141,-2.47815927932389,1.26302716836046,-1.96207915506742,0.0497532693896646,0.999972696140104
"ADAMTS10",0.316104431741136,-2.14733707430667,4.80922052608788,-0.446504181427806,0.655233092837101,0.999972696140104
"ZNF558",21.6174941114393,-0.378762389628597,1.16533218910515,-0.325025253030595,0.745161959276677,0.999972696140104
"ZNF317",32.2278545087158,0.0614282618526186,1.00060782815462,0.0613909467067712,0.951047862242987,0.999972696140104
"ZNF699",108.558391175484,0.0268005145952131,0.646309115879205,0.0414670224150484,0.96692358253097,0.999972696140104
"ZNF559",61.5068049433222,-0.534953906860305,0.759231445444718,-0.704599249767581,0.481059665525864,0.999972696140104
"ZNF177",8.70080609289222,-0.255510633842839,1.73234908778103,-0.147493733015511,0.882742325962523,0.999972696140104
"AC011451.3",1.26441772696454,-1.10357234840542,4.73135964607605,-0.233246345861842,0.815570119340017,0.999972696140104
"ZNF266",259.769919450768,0.637458011984863,0.543355384714336,1.1731879906187,0.240720426902662,0.999972696140104
"ZNF426",65.7083056744696,0.0489165751901406,0.759590838120221,0.0643985850477024,0.948652856658463,0.999972696140104
"ZNF426-DT",5.84913772163557,0.417994083938291,2.11019823296089,0.198082851842686,0.84298024125229,0.999972696140104
"ZNF121",50.5778637717638,0.048365753275022,0.8204280567315,0.0589518518756003,0.952990458006928,0.999972696140104
"ZNF561",37.6358230980286,0.623507299981062,0.962099446977826,0.648069492129571,0.516940004915764,0.999972696140104
"ZNF561-AS1",9.99836052310055,0.573035804573702,1.66979957585911,0.343176398448224,0.731465759054462,0.999972696140104
"ZNF562",25.2336570726356,-0.359959309391659,1.06925355790574,-0.336645416543372,0.736384215069657,0.999972696140104
"ZNF846",26.0898804146397,0.0492204925804823,1.06199230856305,0.0463473154971163,0.963033427490482,0.999972696140104
"FBXL12",60.3198783134478,-0.0824800911149106,0.765313008333726,-0.107773016029729,0.914175748279304,0.999972696140104
"UBL5",1309.99376044365,-0.0328135026419958,0.414344491100729,-0.0791937707554045,0.936878499249528,0.999972696140104
"AC008752.2",0.52689998506118,0.353051964023414,4.81358722809687,0.0733448771765582,0.941531681018023,0.999972696140104
"PIN1",314.330197016931,-0.158181961841218,0.495308276123128,-0.319360627444666,0.749453063538751,0.999972696140104
"SHFL",223.038259516133,0.0674617255691847,0.526693122390294,0.128085449954279,0.898081350454554,0.999972696140104
"AC020931.1",2.32539579006671,-2.09740888443492,3.37090177411285,-0.622210027163106,0.533803773516398,0.999972696140104
"ANGPTL6",16.4803886613835,0.464078081275848,1.31507854783619,0.352890009527899,0.724170900863139,0.999972696140104
"PPAN",89.4327805062332,0.400467558444189,0.697593142107688,0.574070377518661,0.565920177869725,0.999972696140104
"P2RY11",3.33280489079815,0.362219646298131,2.77004701498616,0.130762995840322,0.89596279662563,0.999972696140104
"EIF3G",949.316096869826,0.294889238756826,0.424879943445523,0.694053092658246,0.487648913799133,0.999972696140104
"DNMT1",148.186874020884,0.00406515941889571,0.585530135766535,0.006942698881884,0.994460572252933,0.999972696140104
"S1PR2",0.711434992455149,-0.709925437552349,4.89098229426153,-0.145149868644032,0.884592545677141,0.999972696140104
"MRPL4",219.223014300261,0.467121196000861,0.535838858223815,0.8717568515827,0.383341038242859,0.999972696140104
"AC011511.5",2.69419911013786,-0.701615448844182,3.14032101965098,-0.223421568831253,0.823207419056817,0.999972696140104
"ICAM4",16.8754233866347,-0.478128429172535,1.27976340790977,-0.373606891881257,0.708696805696159,0.999972696140104
"ICAM5",0.52689998506118,0.353051964023414,4.81358722809687,0.0733448771765582,0.941531681018023,0.999972696140104
"ZGLP1",3.24744853936404,0.244055390671451,2.9270986501005,0.0833779178105499,0.933551046398691,0.999972696140104
"FDX2",51.71934167993,0.135733474773462,0.809069983610544,0.167764813332637,0.866768304998562,0.999972696140104
"RAVER1",79.5264368787095,0.065755477942301,0.693361638734249,0.0948357599684048,0.924445282517802,0.999972696140104
"AC114271.1",28.8770635765848,-0.352747509121803,1.003325458779,-0.351578349811915,0.725154504196176,0.999972696140104
"ICAM3",723.519259969943,0.529445280612541,0.434377630990844,1.21885945048515,0.222897542468156,0.999972696140104
"TYK2",94.3350196125177,-0.17991691239726,0.656042583759337,-0.274245783507341,0.783895746158713,0.999972696140104
"CDC37",892.292727963758,0.243475997561196,0.424979996677829,0.572911665171319,0.566704505835194,0.999972696140104
"PDE4A",20.9446843566678,-0.777594430605347,1.29379377832477,-0.601018835947869,0.547827440704618,0.999972696140104
"KEAP1",81.2541481314155,-0.0545554109363279,0.708134807801848,-0.0770409960579056,0.938590931724494,0.999972696140104
"S1PR5",4.75610045855451,-2.29930032462196,2.5553250296077,-0.899807381832344,0.368222765284958,0.999972696140104
"ATG4D",66.0118185848801,-0.0381179097961723,0.757988089104481,-0.0502882701510605,0.959892671007346,0.999972696140104
"KRI1",101.413422839125,-0.00610539539878227,0.648042642713339,-0.00942128649623909,0.992483012164022,0.999972696140104
"CDKN2D",242.293549214243,-0.928017384933388,0.513607251469706,-1.80686192081173,0.0707838111158266,0.999972696140104
"SLC44A2",198.634367766031,0.147448788419197,0.537400707286549,0.27437401257564,0.783797211933962,0.999972696140104
"ILF3-DT",133.806804220649,0.125272052809234,0.634056785375036,0.197572292732642,0.843379714653254,0.999972696140104
"ILF3",436.815596047791,0.137117380796582,0.46642572628185,0.293974738249591,0.768777206859004,0.999972696140104
"QTRT1",168.794324981195,-0.0375105163560224,0.548853971326256,-0.0683433450711519,0.945512320390795,0.999972696140104
"DNM2",334.236426757072,0.211232770762076,0.511350151271083,0.413088311868113,0.679541912494484,0.999972696140104
"TMED1",54.8482271747258,0.187072172572563,0.797756037818927,0.234497971440016,0.814598407849133,0.999972696140104
